Date,London futures (£ sterling/tonne),New York futures (US$/tonne),ICCO daily price (US$/tonne),ICCO daily price (Euro/tonne),MA_7,MA_30,MA_90,Price_Diff,Volatility_7,Volatility_30,Volatility_90
1999-12-28,601.67,864.0,918.1,912.0,910.9014285714285,902.9833333333333,905.6772222222222,7.07000000000005,4.376411886410086,30.922649476558558,35.945034473744
1999-12-27,601.67,884.33,928.81,918.0,914.1528571428571,905.5383333333334,906.0334444444445,10.709999999999923,7.506618669991748,29.72184963082969,36.014363461380064
1999-12-24,610.67,872.17,929.61,917.0,917.1228571428571,908.2393333333333,906.3838888888889,0.8000000000000682,9.00771468557272,27.999133846732857,36.08937780303285
1999-12-23,592.33,860.0,908.49,894.0,916.7428571428571,910.4323333333334,906.6285555555555,-21.120000000000005,9.351238270411786,25.116950272571152,36.02744414308975
1999-12-22,582.33,848.67,892.31,885.0,914.7299999999999,911.9033333333334,906.6869999999999,-16.180000000000064,12.821223292409151,22.501436941739158,35.99958221976764
1999-12-21,581.83,848.33,892.98,885.0,911.6185714285714,913.4946666666667,906.7825555555556,0.6700000000000728,15.229342763215849,19.04735256185099,35.95108735553421
1999-12-20,583.0,846.0,891.02,883.0,908.76,915.3033333333334,906.6205555555555,-1.9600000000000364,17.118956355858494,13.183075446803429,35.98930528752893
1999-12-17,591.67,863.67,907.09,915.0,907.1871428571428,916.0066666666665,906.3567777777778,16.07000000000005,16.616197635338775,12.082129677604225,35.89675262383259
1999-12-16,595.17,880.0,919.9,904.0,905.9142857142857,916.261,906.3791111111111,12.809999999999945,14.940525268048779,12.081066224040782,35.904633095718026
1999-12-15,593.67,869.33,911.47,908.0,903.3228571428572,916.0926666666667,906.1475555555555,-8.42999999999995,11.267108052052288,12.11247460243856,35.802576464319515
1999-12-14,589.67,865.67,907.83,902.0,903.2285714285714,915.4933333333333,905.6978888888889,-3.6399999999999864,11.219321770921733,12.059791084207419,35.520239979307
1999-12-13,588.67,870.0,913.06,902.0,906.1928571428572,915.2003333333333,905.0966666666666,5.2299999999999045,10.576482899494545,12.00668879509749,34.92094297570435
1999-12-10,607.67,899.0,942.36,928.0,913.2471428571428,915.6933333333333,905.1594444444445,29.300000000000068,15.57944127763675,12.808946319752918,34.983435801421734
1999-12-09,620.67,907.33,957.52,941.0,922.7471428571429,916.6980000000001,905.8086666666667,15.159999999999968,19.538867005451138,14.786544771584262,35.40911534863698
1999-12-08,615.67,909.0,955.21,932.0,929.6214285714286,917.7656666666667,906.3233333333333,-2.3099999999999454,21.48062804015738,16.344962040278368,35.78899504285613
1999-12-07,606.67,895.0,939.89,919.0,932.4771428571429,918.5296666666667,906.7715555555556,-15.32000000000005,21.300844831213087,16.834813988552504,35.955435052270765
1999-12-06,589.0,867.0,911.15,891.0,932.4314285714287,918.5563333333334,906.8444444444444,-28.74000000000001,21.353720542322545,16.82203921670833,35.95761206342379
1999-12-03,593.0,865.0,907.17,906.0,932.3371428571429,918.2306666666666,906.9507777777778,-3.980000000000018,21.481525175293086,16.948505568181673,35.94411496194216
1999-12-02,603.0,873.0,918.52,915.0,933.1171428571428,917.831,907.0817777777776,11.350000000000023,20.751634245445683,16.789583256806,35.96477994774125
1999-12-01,610.0,890.0,932.57,925.0,931.7185714285714,917.3563333333333,907.2948888888889,14.050000000000068,20.350916793425743,16.13040553485365,36.059281502232466
1999-11-30,637.33,923.0,969.22,962.0,933.39,918.8563333333334,907.9997777777777,36.64999999999998,23.11581925970247,18.681301271634474,36.64464873258315
1999-11-29,640.33,930.33,977.9,971.0,936.6314285714286,920.807,908.9452222222221,8.67999999999995,27.801457653624816,21.569827930970042,37.33943284707418
1999-11-26,600.33,905.67,935.46,924.0,935.9985714285714,921.3883333333334,909.592,-42.43999999999994,27.765316151623846,21.72656995545126,37.288362529215604
1999-11-25,600.67,905.67,938.32,920.0,939.88,922.139,910.13,2.8600000000000136,25.521088666315304,21.91505408600042,37.350304872153345
1999-11-24,605.83,881.0,927.88,910.0,942.8385714285714,922.8666666666667,910.6121111111111,-10.440000000000055,22.06331678751681,21.724002670527675,37.295624873495306
1999-11-23,619.17,907.33,956.96,930.0,948.33,924.4713333333333,911.2547777777779,29.08000000000004,19.65396906600035,22.417538045670135,37.59253001271563
1999-11-22,601.17,881.33,927.97,898.0,947.6728571428573,925.0319999999999,911.6127777777779,-28.99000000000001,20.333880360705532,22.282811283492162,37.59663438130964
1999-11-19,598.83,873.0,920.76,895.0,940.75,925.5106666666667,911.9297777777779,-7.210000000000036,20.02224180040611,22.021471958101824,37.551620079859454
1999-11-18,585.67,856.67,902.21,874.0,929.9371428571429,925.0923333333334,911.7294444444445,-18.549999999999955,16.793475633612427,22.34950106582084,37.554881706947896
1999-11-17,582.67,853.0,900.03,866.0,924.8757142857145,924.7256666666667,911.0766666666667,-2.1800000000000637,19.902821289588104,22.676011735663753,37.23711224001399
1999-11-16,583.17,852.0,897.88,871.0,919.0985714285714,924.0516666666666,910.5295555555555,-2.1499999999999773,21.17831393193375,23.17475277466851,37.06291574176618
1999-11-15,589.83,850.0,903.69,877.0,915.6428571428571,923.2143333333332,910.2106666666666,5.810000000000059,21.47806145481163,23.449084783878067,36.9961224433123
1999-11-12,567.83,834.0,875.54,848.0,904.0114285714286,921.412,909.2524444444444,-28.15000000000009,16.940802253714743,24.969231467449983,36.76152813943417
1999-11-11,577.0,844.67,890.63,856.0,898.6771428571429,920.8166666666667,908.1479999999999,15.090000000000032,13.710166198479035,25.49532334995542,35.78768318500988
1999-11-10,576.0,859.0,898.08,860.0,895.4371428571429,921.0089999999999,906.8982222222222,7.4500000000000455,9.721391731120683,25.293825110010356,34.095051818221364
1999-11-09,577.0,851.0,893.66,859.0,894.2157142857143,921.0316666666665,905.9337777777779,-4.420000000000073,9.254513959061653,25.268132866930387,33.20692010344906
1999-11-08,584.0,854.33,899.61,868.0,894.1557142857142,921.3179999999999,905.2405555555556,5.9500000000000455,9.211798337917886,24.963149172867194,32.670224574230005
1999-11-05,589.67,869.0,913.27,877.0,896.3542857142858,921.5239999999999,904.9403333333333,13.659999999999968,11.738774579080935,24.86700273259081,32.46804383635672
1999-11-04,600.17,893.0,938.82,898.0,901.3728571428571,922.1546666666667,904.9773333333333,25.550000000000068,20.000061429653876,25.063539220070293,32.505125084197985
1999-11-03,587.83,891.33,929.26,887.0,909.0471428571428,922.7476666666666,904.713,-9.56000000000006,18.69985892611573,25.01242666248793,32.20514982194556
1999-11-02,596.5,883.67,932.25,889.0,914.9928571428571,923.5616666666667,904.6204444444444,2.990000000000009,18.483457212418998,24.90734749567809,32.112749537087865
1999-11-01,616.83,916.33,964.79,920.0,924.5228571428571,925.2860000000001,904.8547777777778,32.539999999999964,24.521397265586213,25.925086720285837,32.47601957734806
1999-10-29,612.67,910.0,958.9,912.0,933.842857142857,925.8373333333333,905.2618888888888,-5.889999999999986,23.19852273723637,26.470838860150973,32.92323420033371
1999-10-28,612.0,905.0,954.97,908.0,941.7514285714286,925.7523333333334,905.5943333333332,-3.92999999999995,18.55477425533112,26.369495267254084,33.27447690769818
1999-10-27,609.67,903.0,953.82,906.0,947.5442857142856,925.706,906.1140000000001,-1.1499999999999773,13.935782310968575,26.31712011428124,33.66044482034393
1999-10-26,618.0,918.33,970.21,916.0,952.0285714285716,926.7166666666667,907.295111111111,16.389999999999986,15.610337846002679,27.438904087923614,34.025905702298914
1999-10-25,609.17,912.33,962.83,902.0,956.8242857142858,928.4393333333334,908.5282222222221,-7.3799999999999955,12.24313938302097,28.043521957007094,34.004949062370535
1999-10-22,623.67,927.33,980.23,917.0,963.6785714285714,930.8746666666667,910.0853333333332,17.399999999999977,9.259500400474911,29.27791785796807,34.04443478251297
1999-10-21,638.17,958.33,1014.0,938.0,970.7085714285714,934.0573333333334,911.9594444444443,33.76999999999998,21.211218281837567,32.859156068684236,35.06686926142872
1999-10-20,644.5,970.33,1022.2,948.0,979.7514285714286,937.0450000000001,913.4760000000001,8.200000000000045,27.805894716764662,36.582986884413614,36.826185351268684
1999-10-19,644.17,975.33,1026.22,950.0,989.9300000000001,938.9449999999999,915.1023333333334,4.019999999999982,30.163422662458775,39.66227381111559,38.51767444877416
1999-10-18,641.33,964.67,1018.18,938.0,999.1242857142859,940.2876666666667,916.6317777777778,-8.040000000000077,26.96101683206578,41.65804700954537,39.83965500975539
1999-10-15,658.67,986.33,1043.02,959.0,1009.5257142857142,943.8729999999999,918.433,24.840000000000032,27.97274975076602,45.66420956933297,41.82179597858491
1999-10-14,660.83,981.0,1038.38,963.0,1020.3185714285713,947.2083333333334,920.1218888888887,-4.639999999999873,20.540724127124843,48.791740687026795,43.54640427740429
1999-10-13,662.67,990.0,1043.46,970.0,1029.3514285714286,951.061,921.8535555555557,5.079999999999927,12.171090652307628,51.690021871818566,45.30237194624117
1999-10-12,660.33,982.33,1037.38,967.0,1032.6914285714286,953.7416666666667,923.7002222222222,-6.079999999999927,10.32404221546513,54.03845527885794,46.582869323845834
1999-10-11,656.83,967.33,1026.69,965.0,1033.3328571428572,957.0323333333333,925.4184444444445,-10.690000000000055,9.683165315321856,55.40350752584582,47.499286046917234
1999-10-08,656.17,967.0,1025.77,965.0,1033.2685714285715,960.5326666666666,927.6008888888889,-0.9200000000000728,9.7395866270961,56.34209713845855,47.54806279430574
1999-10-07,655.0,960.33,1020.98,952.0,1033.6685714285716,964.4916666666667,929.551888888889,-4.789999999999964,9.049689552688768,56.27538863629757,47.73890583146677
1999-10-06,667.33,990.67,1047.89,978.0,1034.3642857142856,969.4203333333334,931.6821111111111,26.910000000000082,10.02324774141406,56.906421823788364,48.69555493738457
1999-10-05,686.0,1012.33,1072.8,1004.0,1039.2814285714287,975.251,934.0953333333333,24.909999999999854,17.77040182438395,58.26849875632265,50.24043807843247
1999-10-04,705.5,1045.67,1106.93,1035.0,1048.3485714285714,982.0256666666667,936.9261111111111,34.13000000000011,31.299894264998873,61.39269290980613,52.68970753475593
1999-10-01,717.0,1065.67,1126.35,1053.0,1061.0585714285714,990.3860000000001,940.0124444444444,19.419999999999845,42.25163682431127,63.435082298999475,55.516102882287555
1999-09-30,716.83,1065.33,1122.92,1054.0,1074.8057142857142,998.129,943.1260000000001,-3.4299999999998363,44.78458620946052,64.99646156738616,57.807733916493625
1999-09-29,729.0,1078.33,1138.19,1073.0,1090.8657142857144,1006.1326666666668,946.3483333333332,15.269999999999982,44.42513584994421,67.00416389243469,60.47704060961691
1999-09-28,736.33,1094.33,1154.51,1100.0,1109.9414285714286,1014.8276666666666,949.7846666666668,16.319999999999936,37.55209289773824,68.80628052197653,63.384033436801154
1999-09-27,715.33,1060.67,1119.5,1072.0,1120.1714285714286,1022.1573333333333,952.9262222222222,-35.00999999999999,25.720854981909298,67.81422116869793,64.71208078046399
1999-09-24,699.33,1033.33,1091.92,1043.0,1122.902857142857,1028.1123333333335,955.2143333333335,-27.579999999999927,20.29466408995792,65.73478760395949,65.94761065088181
1999-09-23,683.17,997.0,1060.35,1017.0,1116.2485714285715,1032.1633333333334,956.8596666666666,-31.570000000000164,31.14217795317239,63.75725383174201,66.70700870138135
1999-09-22,684.5,1001.67,1061.7,1011.0,1107.0128571428572,1036.578,958.4727777777778,1.3500000000001364,36.731980487364915,60.907865774270896,67.47154549611271
1999-09-21,677.33,982.33,1044.01,996.0,1095.74,1040.3033333333333,959.7861111111112,-17.690000000000055,42.665778637153466,57.63674446667478,67.97710821957784
1999-09-20,688.33,983.0,1050.27,1009.0,1083.18,1043.1526666666666,961.213,6.259999999999991,40.994827316559366,55.86046192531727,68.51752085283599
1999-09-17,659.5,956.67,1014.11,975.0,1063.1228571428571,1044.993,962.1745555555556,-36.15999999999997,34.034610675858815,53.862758176209915,68.64719584132702
1999-09-16,677.5,975.33,1037.93,998.0,1051.47,1047.7583333333334,963.4028888888888,23.82000000000005,23.99966180416651,51.14247786358206,69.00572938587074
1999-09-15,681.0,980.67,1039.2,999.0,1043.9385714285715,1050.6043333333334,964.692,1.2699999999999818,16.192570755340647,48.01468214345771,69.32881511197274
1999-09-14,688.33,986.67,1047.11,1004.0,1042.047142857143,1053.1676666666667,966.138,7.9099999999998545,14.656491981047672,45.564930002852186,69.67857865894828
1999-09-13,677.67,975.0,1032.87,994.0,1037.9285714285713,1055.5023333333334,967.4993333333333,-14.240000000000009,12.028599849248964,42.46552505949471,69.7731760980369
1999-09-10,677.5,975.33,1035.63,989.0,1036.7314285714285,1057.349,968.818111111111,2.7600000000002183,11.735919833287298,40.224792437308096,69.92832357386656
1999-09-09,683.5,996.33,1056.55,1001.0,1037.6285714285716,1058.7673333333335,970.2185555555556,20.919999999999845,13.103687051107038,39.384985931879925,70.4129257399495
1999-09-08,681.17,983.0,1043.52,984.0,1041.83,1059.478,971.2931111111112,-13.029999999999973,8.044267112732514,38.89166929770968,70.7886116434926
1999-09-07,675.5,964.0,1025.9,968.0,1040.1114285714286,1059.4673333333333,972.4228888888889,-17.61999999999989,10.051052067654165,38.901148103249085,70.84027052832019
1999-09-06,671.5,970.33,1025.34,969.0,1038.1314285714286,1059.706,973.6002222222222,-0.5600000000001728,11.518561006770131,38.66032561456873,70.82931945330614
1999-09-03,683.33,976.67,1037.94,979.0,1036.8214285714287,1059.5366666666666,974.9326666666665,12.600000000000136,10.82799370459177,38.74695915489264,70.89992877683717
1999-09-02,681.5,980.67,1040.25,971.0,1037.8757142857144,1059.599,976.3154444444444,2.3099999999999454,10.73804274308863,38.713239681334876,70.94726528862044
1999-09-01,706.33,1005.67,1070.55,1011.0,1042.8642857142856,1060.502,978.1432222222222,30.299999999999955,16.228566232185237,38.639682872489196,71.23509389161109
1999-08-31,688.0,985.0,1046.56,991.0,1041.4371428571428,1060.808,979.6736666666666,-23.99000000000001,15.233190424984667,38.48630346701922,71.20861727299189
1999-08-30,684.5,964.33,1030.25,986.0,1039.5414285714285,1060.9266666666667,980.997,-16.309999999999945,15.747795009673322,38.38282754888504,71.02731252478341
1999-08-27,681.0,959.67,1021.96,977.0,1038.9785714285713,1060.7996666666668,982.2810000000001,-8.289999999999964,16.374567098604143,38.50925911892917,70.70742996096158
1999-08-26,676.33,954.67,1014.8,973.0,1037.4728571428573,1060.5936666666666,983.3925555555555,-7.160000000000082,18.218494006288164,38.74541952851405,70.41979403661097
1999-08-25,697.67,989.0,1049.83,1004.0,1039.1714285714286,1060.6583333333333,984.9347777777779,35.02999999999997,18.813850775426687,38.72509941608135,70.33705785902336
1999-08-24,701.67,997.33,1060.18,1008.0,1042.0185714285715,1060.2376666666667,986.5134444444445,10.350000000000136,20.441865073097055,38.65714295362651,70.41454387420745
1999-08-23,682.67,973.67,1037.59,981.0,1037.31,1057.9263333333333,987.722111111111,-22.590000000000146,16.112078286624005,37.833273668948735,70.34650668828492
1999-08-20,682.67,987.0,1045.5,982.0,1037.1585714285716,1055.2313333333334,989.0097777777777,7.910000000000082,16.01534413200919,35.60514596127097,70.33149426274088
1999-08-19,694.67,1000.67,1063.5,1000.0,1041.9085714285716,1053.2506666666666,990.7321111111111,18.0,18.38093435238549,33.28714683538807,70.23544499454701
1999-08-18,703.67,997.67,1063.75,1009.0,1047.8785714285714,1050.7693333333332,992.6370000000001,0.25,17.591516354957434,29.269158411131368,69.8599485230235
1999-08-17,710.0,1009.33,1074.25,1022.0,1056.3714285714286,1048.094,994.651111111111,10.5,12.603760589606193,22.297609986441223,69.56694055988802
1999-08-16,712.33,1020.33,1081.56,1023.0,1060.9042857142856,1046.8293333333334,996.7682222222222,7.309999999999945,15.280570297576608,18.92953702621925,69.27644701698755
1999-08-13,682.0,981.33,1039.51,983.0,1057.9514285714286,1045.0823333333333,998.2395555555555,-42.049999999999955,17.306695650338643,16.938364879339932,68.7546497689833
1999-08-12,694.0,994.0,1056.0,992.0,1060.5814285714284,1044.9373333333333,999.7517777777778,16.49000000000001,14.932806646222403,16.82137493743181,68.50853596495527
1999-08-11,681.0,980.33,1039.7,975.0,1059.752857142857,1044.204,1001.1765555555555,-16.299999999999955,16.02971793858525,16.542641162303923,67.98329474432525
1999-08-10,686.0,987.67,1049.41,978.0,1057.74,1044.384,1002.7496666666667,9.710000000000036,16.361966060992387,16.56981376928802,67.4348615440105
1999-08-09,689.67,987.33,1048.04,979.0,1055.4957142857143,1044.3096666666668,1004.2494444444444,-1.3700000000001182,16.47723566881948,16.54748517072383,66.91672898966199
1999-08-06,699.0,1013.0,1071.59,994.0,1055.1157142857141,1046.2256666666667,1005.6853333333332,23.549999999999955,15.99629004756459,16.255316094661502,66.96027786361307
1999-08-05,701.33,1020.67,1079.15,999.0,1054.7714285714285,1047.5996666666665,1007.0367777777777,7.560000000000173,15.344948604239953,17.242070740091037,67.20421635678147
1999-08-04,709.33,1021.67,1086.03,677.0,1061.4171428571428,1049.1606666666667,1008.4903333333334,6.879999999999882,17.549136460918547,18.527347530332705,67.48482609970291
1999-08-03,708.67,1025.67,1086.16,1019.0,1065.7257142857143,1050.4623333333334,1010.1155555555556,0.13000000000010914,19.582092889998584,19.712179797571153,67.57540991259863
1999-08-02,715.67,1032.33,1094.98,1027.0,1073.6228571428571,1052.5326666666667,1012.1581111111111,8.819999999999936,18.451158695070244,21.019100499783836,67.32823472111093
1999-07-30,725.67,1046.33,1111.68,1039.0,1082.5185714285715,1055.0676666666666,1014.4304444444443,16.700000000000045,19.79401881883093,23.365311112976368,67.19604923948374
1999-07-29,735.0,1057.0,1122.82,1047.0,1093.2014285714286,1057.2766666666666,1016.7004444444445,11.139999999999873,18.19976321275315,26.440555362716907,67.37020190934022
1999-07-28,731.0,1041.33,1103.46,1040.0,1097.7542857142857,1059.2746666666667,1018.5992222222224,-19.3599999999999,15.708135746146052,27.604272750713093,67.38060868948294
1999-07-27,757.33,1080.67,1142.74,1075.0,1106.8385714285716,1063.1693333333335,1020.5272222222222,39.27999999999997,20.738042683283265,30.791524241748416,68.426218002034
1999-07-26,764.33,1090.33,1153.92,1082.0,1116.537142857143,1067.4553333333333,1022.4830000000001,11.180000000000064,24.851648983334332,34.11388237429671,69.69785575989823
1999-07-23,771.83,1095.0,1157.46,1106.0,1126.7228571428573,1071.4393333333333,1024.9496666666666,3.5399999999999636,24.93757119670846,37.371605295617485,70.50711938552355
1999-07-22,778.0,1105.0,1170.02,1115.0,1137.442857142857,1075.765,1027.5241111111113,12.559999999999945,25.145906039041023,40.973709464898135,71.53107279309393
1999-07-21,763.17,1070.0,1136.6,1082.0,1141.0028571428572,1077.9666666666667,1029.8432222222223,-33.42000000000007,22.5172894429509,42.43241363049301,71.64757342037703
1999-07-20,761.0,1077.33,1138.16,1093.0,1143.1942857142858,1081.02,1031.8565555555556,1.5600000000001728,21.158209485198437,43.37962154733094,72.12084890959294
1999-07-19,731.17,1033.67,1088.94,1071.0,1141.1200000000001,1082.9763333333333,1033.6451111111112,-49.22000000000003,25.886336165013848,42.32154081787219,71.50896061073483
1999-07-16,726.0,1011.33,1074.54,1051.0,1131.3771428571429,1084.729,1035.3537777777779,-14.400000000000091,36.02412049156683,40.76775909706707,70.61295705857738
1999-07-15,722.33,1005.67,1070.23,1044.0,1119.4214285714286,1086.5766666666666,1037.2206666666666,-4.309999999999945,40.858786256247704,38.6924366968997,69.261456631512
1999-07-14,726.67,1004.33,1071.64,1050.0,1107.1614285714286,1087.3036666666667,1039.1274444444446,1.4100000000000819,40.415799893115526,38.17968664579588,67.78870706572515
1999-07-13,722.83,999.0,1063.87,1045.0,1091.997142857143,1087.4266666666667,1040.9717777777778,-7.770000000000209,31.921466505432427,38.09514190620533,66.1406142802255
1999-07-12,734.17,1012.67,1078.8,1064.0,1083.74,1088.8003333333334,1042.9174444444445,14.930000000000064,25.2367688115553,36.96226990471596,64.61482058591992
1999-07-09,738.0,1019.67,1084.24,1064.0,1076.037142857143,1090.0916666666667,1045.2363333333333,5.440000000000055,8.609515502670172,36.063126654454926,62.241832737088934
1999-07-08,731.67,1011.33,1076.75,1058.0,1074.2957142857142,1090.5333333333333,1047.3043333333333,-7.490000000000009,6.551577058435357,35.806450617443055,60.102456324011044
1999-07-07,731.67,1013.67,1078.58,1055.0,1074.8728571428571,1091.0276666666666,1049.309888888889,1.8299999999999272,6.75157689166367,35.52520209788035,58.04332270908535
1999-07-06,751.67,1049.0,1115.1,1088.0,1081.282857142857,1092.3893333333333,1051.7703333333334,36.51999999999998,16.240653430739737,35.642633609863125,56.02969123398088
1999-07-05,769.83,1067.0,1141.26,1116.0,1091.2285714285713,1094.3793333333333,1054.4553333333333,26.160000000000082,27.062905996959852,36.668969870130894,54.42310768208002
1999-07-02,771.0,1085.0,1152.23,1127.0,1103.8514285714284,1098.1366666666665,1057.1104444444443,10.970000000000027,32.27933416806574,36.62781893059385,53.27467150914242
1999-07-01,778.0,1093.33,1161.62,1133.0,1115.6828571428573,1101.6573333333333,1059.586,9.389999999999873,36.47256353101827,37.50360837295021,52.89134821775879
1999-06-30,768.83,1075.67,1145.04,1111.0,1124.3685714285714,1105.1686666666667,1061.9835555555555,-16.579999999999927,34.9442043024836,36.418335354009265,51.7966209748002
1999-06-29,773.33,1089.67,1156.42,1118.0,1135.75,1108.7356666666667,1064.4743333333333,11.38000000000011,29.381376755489786,36.006955716319915,50.86955050459447
1999-06-28,770.83,1083.0,1152.62,1111.0,1146.3271428571427,1112.2216666666668,1066.5613333333333,-3.800000000000182,15.344098448293522,34.97576984869224,50.586113588392266
1999-06-25,766.33,1073.67,1146.87,1095.0,1150.8657142857141,1114.731,1068.6498888888889,-5.75,6.995450565868363,34.65917894648225,49.96773323900061
1999-06-24,779.0,1077.33,1156.0,1117.0,1152.9714285714285,1117.2926666666667,1070.8835555555556,9.13000000000011,5.725249426921663,34.77849146494955,49.31791037476245
1999-06-23,797.67,1121.33,1191.28,1155.0,1158.55,1120.801,1073.522,35.27999999999997,15.523233126986469,36.767808104786226,49.33669145709809
1999-06-22,824.33,1173.0,1242.15,1205.0,1170.0542857142857,1126.0006666666666,1076.5435555555555,50.87000000000012,35.352792373723084,42.31196316880268,51.22938755149954
1999-06-21,838.17,1193.0,1262.95,1224.0,1186.8985714285716,1131.5996666666665,1079.8782222222223,20.799999999999955,47.46351069682106,48.697213224359245,53.46340267795848
1999-06-18,810.67,1178.33,1235.47,1189.0,1198.1914285714286,1135.7259999999999,1082.7142222222224,-27.480000000000018,48.39808723149383,52.07838684735959,54.8693059430282
1999-06-17,783.33,1116.0,1182.79,1146.0,1202.5014285714285,1137.725,1084.5896666666667,-52.680000000000064,44.8788466986467,52.71300570790034,55.37654414414836
1999-06-16,794.83,1128.33,1196.1,1159.0,1209.5342857142857,1140.8129999999999,1086.521888888889,13.309999999999945,38.0450613784019,53.34618437444991,56.202888542759474
1999-06-15,795.5,1136.33,1204.31,1156.0,1216.4357142857145,1142.8653333333334,1088.5006666666666,8.210000000000036,30.310959436366513,54.59267342176748,57.182477216035
1999-06-14,760.67,1080.33,1153.21,1106.0,1210.9971428571428,1142.8416666666667,1090.001,-51.09999999999991,38.01350668544623,54.587869505942685,57.08805430053483
1999-06-11,766.83,1098.67,1167.29,1113.0,1200.3028571428572,1143.169333333333,1091.3817777777779,14.079999999999927,38.317532416955395,54.708012963095584,57.440724200624835
1999-06-10,767.17,1083.0,1156.44,1102.0,1185.0871428571427,1142.7166666666667,1092.6935555555558,-10.849999999999909,29.40538426645202,54.53408894941454,57.5646573699131
1999-06-09,790.0,1124.67,1195.02,1146.0,1179.3085714285714,1144.6640000000002,1094.3775555555555,38.57999999999993,20.471711726197697,55.34515545009786,58.32010864613972
1999-06-08,796.17,1134.33,1206.17,1156.0,1182.6485714285716,1146.931,1096.253,11.150000000000091,22.897862658638843,56.45138527119454,59.17429924204603
1999-06-07,756.33,1070.67,1140.53,1107.0,1174.7099999999998,1148.6506666666667,1097.5178888888888,-65.6400000000001,26.763655082620446,55.399896423634715,58.88664041170113
1999-06-04,754.83,1072.67,1142.16,1108.0,1165.8314285714287,1150.9046666666666,1098.8111111111111,1.6300000000001091,25.590684131805062,53.62791011273666,58.5704494344592
1999-06-03,746.67,1048.67,1123.72,1086.0,1161.6185714285714,1152.6876666666665,1099.9526666666666,-18.440000000000055,30.05310157594056,51.70802016719899,58.035224595248856
1999-06-02,673.0,937.33,1009.78,975.0,1139.1171428571429,1150.6256666666666,1099.5292222222222,-113.94000000000005,64.41754437928782,56.09849181657426,58.55605402792776
1999-06-01,661.17,924.0,994.01,949.0,1115.912857142857,1148.2969999999998,1098.6537777777778,-15.769999999999982,83.55103185393597,61.054928189935616,59.540855476300216
1999-05-28,658.17,915.67,985.09,942.0,1085.922857142857,1145.1733333333334,1097.3,-8.919999999999959,87.98250654073594,66.85480831977344,60.72394622249256
1999-05-27,665.0,920.33,990.77,947.0,1055.1514285714286,1142.0576666666666,1095.7935555555557,5.67999999999995,75.73204285065458,71.78840876053911,61.669551157060404
1999-05-26,654.33,907.0,976.03,931.0,1031.6514285714286,1138.7003333333332,1094.1614444444444,-14.740000000000009,70.13915203127729,77.1062047458007,62.87553332606299
1999-05-25,658.5,918.33,986.74,930.0,1009.4485714285713,1135.6390000000001,1092.4786666666666,10.710000000000036,51.43139100782593,81.28535794519452,63.70513233430224
1999-05-24,679.17,941.0,1011.81,957.0,993.4614285714287,1132.196,1090.893111111111,25.069999999999936,13.099768992867174,84.31634118257496,63.9193570687159
1999-05-21,693.0,967.67,1038.72,984.0,997.5957142857143,1128.778,1089.9955555555555,26.910000000000082,21.18183172640053,85.9978430126607,64.08009992875701
1999-05-20,699.33,991.33,1059.22,996.0,1006.9114285714285,1125.6776666666667,1089.6322222222223,20.5,31.276288904960186,86.7960745455026,64.16171806114126
1999-05-19,699.83,991.67,1061.16,995.0,1017.7785714285716,1122.3290000000002,1089.641222222222,1.9400000000000546,35.37726832774464,87.29803668686979,64.15762115532486
1999-05-18,694.17,985.33,1054.96,989.0,1026.9485714285713,1119.3263333333334,1089.5663333333334,-6.2000000000000455,35.52858024651812,88.03599998330384,64.1945254657736
1999-05-17,706.67,1004.67,1073.99,1006.0,1040.9428571428573,1116.5786666666668,1089.8994444444445,19.029999999999973,31.152835459881764,88.12466372618634,64.03305482961176
1999-05-14,700.0,995.67,1063.64,994.0,1051.9285714285713,1113.6126666666669,1090.048,-10.349999999999909,20.637361289661676,88.36685764836596,63.95554435911124
1999-05-13,714.67,1021.0,1088.72,1024.0,1062.9157142857143,1111.6743333333332,1090.877,25.079999999999927,15.56969477175998,88.24988520823865,63.44165410088845
1999-05-12,715.67,1018.0,1088.06,1020.0,1069.9642857142858,1109.4096666666667,1091.434,-0.6600000000000819,13.865535040251928,87.9443859333748,63.19114017955063
1999-05-11,713.17,1015.67,1085.55,1012.0,1073.7257142857143,1105.8853333333332,1091.949,-2.509999999999991,14.03540031322454,86.65948819826158,62.94906608798044
1999-05-10,696.0,993.0,1063.91,985.0,1074.1185714285716,1099.944,1092.1356666666668,-21.639999999999873,13.658486287533854,83.02908213434674,62.839421857035425
1999-05-07,725.67,1043.33,1114.66,1033.0,1082.6471428571429,1095.001,1093.0444444444445,50.75,17.73286188193877,77.19961431744227,62.56351101281258
1999-05-06,733.67,1067.33,1132.61,1051.0,1091.0214285714285,1091.5723333333333,1094.122,17.949999999999818,25.222895306978398,72.91087079885244,62.39847326262294
1999-05-05,735.5,1058.67,1129.52,1058.0,1100.4328571428573,1089.7966666666666,1094.9327777777778,-3.089999999999918,25.591467142857553,71.24233298585662,62.37886086725852
1999-05-04,736.67,1047.0,1120.33,1056.0,1104.9485714285715,1087.271,1095.7862222222222,-9.190000000000055,25.966332965338502,68.63927353528464,62.192712036059184
1999-05-03,742.17,1053.0,1125.8,1065.0,1110.34,1084.654,1096.8962222222221,5.470000000000027,25.79272636580171,65.44543447686374,61.82177438171418
