Date,London futures (£ sterling/tonne),New York futures (US$/tonne),ICCO daily price (US$/tonne),ICCO daily price (Euro/tonne),Days,MA_7,MA_30,MA_90,Price_Diff,Volatility_7,Volatility_30,Volatility_90
1995-06-23,969.0,1363.0,1455.25,1455.0,186,972.1185714285714,965.6553333333334,983.7939999999999,-5.5,3.1264539474761825,14.8300186558638,30.300716563633607
1995-06-26,971.83,1354.0,1442.27,1442.0,187,972.6899999999999,965.9663333333333,983.1106666666666,2.830000000000041,2.51839896229895,14.859367063915123,29.861322125805483
1995-06-27,965.67,1340.33,1430.58,1431.0,188,971.4528571428572,965.7610000000001,982.4014444444443,-6.160000000000082,3.5102502963225346,14.818049652946119,29.503019977245952
1995-06-28,966.5,1339.0,1424.72,1425.0,189,970.3100000000001,965.5386666666667,981.6255555555556,0.8300000000000409,3.6522595745613997,14.752946107490175,28.98246180683268
1995-06-29,964.17,1343.33,1434.35,1434.0,190,969.5242857142857,965.122,980.7144444444443,-2.330000000000041,4.339788232706459,14.603485035167047,28.209189518371325
1995-06-30,956.17,1335.33,1423.35,1423.0,191,966.8342857142858,964.3333333333334,979.7533333333332,-8.0,5.925979123436416,14.419508656157122,27.540225534151027
1995-07-03,959.5,1333.33,1429.73,1430.0,192,964.6914285714286,963.5443333333334,978.8033333333332,3.330000000000041,5.378802309593629,13.994592720126946,26.726904973045336
1995-07-04,957.17,1333.33,1426.08,1426.0,193,963.0014285714286,962.9223333333333,977.7533333333333,-2.330000000000041,5.651024770106445,13.843582026818902,25.667355212321702
1995-07-05,954.83,1331.33,1422.78,1423.0,194,960.5728571428572,962.1833333333333,976.6866666666665,-2.339999999999918,4.815726716654462,13.656651362494035,24.567551450432635
1995-07-06,939.83,1313.33,1404.12,1404.0,195,956.8814285714286,961.1053333333333,975.5773333333333,-15.0,8.641432035202468,14.110029627604629,23.937654452225438
1995-07-07,927.17,1293.0,1380.63,1381.0,196,951.2628571428571,960.3886666666666,974.3033333333332,-12.660000000000082,13.02126301386189,15.262367677603693,23.417505936150704
1995-07-08,903.5,1255.67,1342.41,1342.0,197,942.5957142857143,958.3776666666668,972.8718888888887,-23.66999999999996,20.841386595859564,18.437602260770195,23.765565680672044
1995-07-11,911.83,1263.0,1351.94,1352.0,198,936.2614285714286,956.733,971.4977777777776,8.330000000000041,22.6847455562623,20.287715350375187,23.678863555413596
1995-07-12,897.5,1252.0,1336.55,1337.0,199,927.4042857142857,953.922,970.1625555555554,-14.330000000000041,24.155262958026636,22.420578355453184,24.42245856091865
1995-07-13,901.5,1264.33,1350.17,1350.0,200,919.4514285714286,951.0053333333333,968.8033333333332,4.0,21.76832211308528,23.371201957097686,24.80320412429507
1995-07-14,909.67,1276.67,1359.95,1360.0,201,913.0,948.6553333333334,967.4829999999998,8.169999999999959,15.252571367914536,23.8765043553236,24.7524528554149
1995-07-17,897.83,1267.0,1345.62,1346.0,202,907.0,946.422,966.3496666666667,-11.839999999999918,10.441308985626716,25.396509181786914,25.576165407783044
1995-07-18,899.83,1274.67,1351.71,1352.0,203,903.0942857142857,945.0053333333333,965.133,2.0,5.65572529136861,26.780306291328447,26.107559086606685
1995-07-19,902.5,1285.33,1359.12,1359.0,204,902.9514285714286,943.572,963.9200000000001,2.669999999999959,5.65639882072027,27.881018558545552,26.454877887545205
1995-07-20,896.0,1285.33,1355.21,1355.0,205,900.6899999999999,941.7610000000001,962.8385555555556,-6.5,4.5764615151882335,29.161983796809963,27.217499227193084
1995-07-21,906.83,1304.33,1371.19,1371.0,206,902.0228571428571,940.3610000000001,961.82,10.830000000000041,4.843413790174843,29.811836153237415,27.580802678756065
1995-07-22,899.83,1292.67,1361.75,1362.0,207,901.7842857142857,938.883,960.8051111111112,-7.0,4.914074538651943,30.702319709056614,28.163048116299162
1995-07-25,887.5,1269.33,1336.55,1337.0,208,898.6171428571428,937.2663333333334,959.5643333333333,-12.330000000000041,6.007350259711591,32.104266177277616,28.903989618090428
1995-07-26,885.17,1264.0,1335.09,1335.0,209,896.8085714285714,935.5720000000001,958.2736666666667,-2.330000000000041,7.893447553871168,33.48501192247295,29.603073954035114
1995-07-27,888.17,1276.0,1343.43,1343.0,210,895.1428571428571,932.9166666666666,957.2903333333333,3.0,8.365731118250112,33.99339787150515,30.4430783797555
1995-07-28,889.17,1272.33,1344.68,1345.0,211,893.2385714285714,930.0779999999999,956.2274444444445,1.0,7.9170289641411316,33.97156401137845,31.132876064498475
1995-07-31,880.83,1267.67,1335.57,1336.0,212,891.0714285714286,926.9556666666666,955.2866666666667,-8.339999999999918,9.03278921221921,34.05245959857397,32.1133736361055
1995-08-01,895.5,1289.33,1357.55,1358.0,213,889.4528571428572,924.4833333333333,954.4866666666667,14.669999999999959,6.3572654348805635,33.53284641222115,32.6972149795011
1995-08-02,904.17,1304.33,1371.97,1372.0,214,890.0728571428572,922.1223333333332,953.8237777777778,8.669999999999959,7.623509065790707,32.32516375223887,33.10784579195316
1995-08-03,908.5,1306.0,1378.46,1378.0,215,893.0728571428572,919.9223333333333,953.2682222222222,4.330000000000041,10.154205556132453,30.849757243029998,33.44627107002167
1995-08-04,913.17,1318.33,1390.04,1390.0,216,897.0728571428572,918.0613333333333,952.7015555555555,4.669999999999959,11.888981894013815,29.43877055778449,33.690634844192594
1995-08-07,935.5,1352.67,1422.11,1422.0,217,903.8342857142858,916.8503333333334,952.494111111111,22.33000000000004,17.913930200770814,27.855314045520405,33.73893562771159
1995-08-08,924.17,1330.0,1401.21,1401.0,218,908.8342857142858,915.467,952.1423333333335,-11.330000000000041,18.022917685678742,26.336317150169922,33.868565189235696
1995-08-09,914.5,1320.0,1388.58,1389.0,219,913.6442857142857,913.7336666666666,951.7534444444445,-9.669999999999959,13.133043385728055,24.50959073130232,34.099399683704014
1995-08-10,925.17,1323.33,1393.61,1394.0,220,917.882857142857,912.4336666666667,951.4534444444445,10.669999999999959,10.899002575595688,22.71043136949081,34.21427066614105
1995-08-11,933.0,1332.0,1398.34,1398.0,221,922.0014285714285,911.6613333333333,951.1164444444446,7.830000000000041,10.283292968971404,21.535343321012284,34.245332342028156
1995-08-14,923.17,1321.67,1384.32,1384.0,222,924.0971428571428,910.4503333333333,950.723888888889,-9.830000000000041,8.39453733941536,19.6953303555928,34.36203907876273
1995-08-15,958.5,1346.33,1414.61,1415.0,223,930.5728571428571,910.4946666666667,950.6961111111112,35.33000000000004,14.103306603163537,19.805310457013647,34.354648367897425
1995-08-16,955.17,1344.0,1408.98,1409.0,224,933.382857142857,910.506,950.7924444444445,-3.330000000000041,16.925767057246436,19.831635403023725,34.354905618047454
1995-08-17,961.83,1333.33,1402.3,1402.0,225,938.7628571428571,911.2393333333333,950.9702222222223,6.660000000000082,19.32460410485817,21.305367452796848,34.37033218898972
1995-08-18,965.83,1352.0,1418.87,1419.0,226,946.0957142857143,912.528,951.0572222222223,4.0,18.294764148194744,23.37119998984571,34.39822480485473
1995-08-21,985.0,1374.33,1442.56,1443.0,227,954.6428571428571,915.2446666666667,951.5702222222224,19.16999999999996,20.706169542984796,26.774572565996365,34.557734202468616
1995-08-22,992.17,1378.0,1448.73,1449.0,228,963.0957142857143,917.9226666666667,951.7860000000001,7.169999999999959,22.406064548943,30.217687664941327,34.75155173319816
1995-08-23,984.17,1374.0,1442.84,1443.0,229,971.8100000000001,920.8116666666667,951.7786666666667,-8.0,14.892289951514138,32.27114918220436,34.74456931778881
1995-08-24,981.83,1372.33,1439.53,1440.0,230,975.1428571428571,923.4893333333333,951.7934444444445,-2.339999999999918,14.001015099252353,33.90482855789266,34.757203057883856
1995-08-25,989.67,1382.33,1452.49,1452.0,231,980.0714285714286,926.1560000000001,951.7212222222223,7.839999999999918,11.678025558815492,35.8695711595815,34.670601957024076
1995-08-28,985.17,1391.0,1453.25,1453.0,232,983.4057142857143,929.0673333333333,951.4286666666667,-4.5,8.501776004933417,37.01731746957832,34.26927776014877
1995-08-29,980.67,1371.0,1439.68,1440.0,233,985.5257142857143,931.7620000000001,951.1602222222222,-4.5,4.0987553279089175,37.75070160571869,33.939303058325656
1995-08-30,969.83,1350.33,1419.97,1420.0,234,983.3585714285715,934.0063333333333,950.8491111111111,-10.839999999999918,7.234204468058741,37.951941341768965,33.63364609677006
1995-08-31,971.83,1356.33,1428.49,1428.0,235,980.4528571428572,936.534,950.6102222222222,2.0,7.189885753113507,37.85845740704789,33.40409834835983
1995-09-01,978.83,1360.0,1436.74,1437.0,236,979.6899999999999,938.934,950.3046666666667,7.0,7.010820208789248,38.191191040648775,33.01216432934751
1995-09-04,975.17,1358.33,1433.43,1433.0,237,978.7385714285714,941.4453333333333,949.8862222222222,-3.660000000000082,7.123013006142997,38.007787834756186,32.44452054905276
1995-09-05,963.83,1356.67,1425.98,1426.0,238,975.0471428571428,943.9896666666666,949.4973333333335,-11.339999999999918,7.208868876332756,36.8079505545049,32.05874168852647
1995-09-06,949.17,1325.33,1395.61,1396.0,239,969.9042857142857,946.1229999999999,948.9714444444445,-14.660000000000082,10.75343488866382,35.09616386837389,31.664829302303993
1995-09-07,952.5,1330.0,1400.59,1401.0,240,965.88,948.2673333333333,948.475111111111,3.330000000000041,11.309749481456471,33.355272439902556,31.248198986103755
1995-09-08,951.83,1320.67,1394.48,1394.0,241,963.3085714285714,950.356,948.1176666666667,-0.6699999999999591,12.267687134053416,31.433549899911714,31.0204324128248
1995-09-11,934.67,1302.33,1372.24,1372.0,242,958.0,952.1506666666667,947.8287777777778,-17.160000000000082,15.56311558354047,28.74953360141252,31.023287875790974
1995-09-12,931.17,1300.67,1370.47,1370.0,243,951.1914285714286,953.3396666666666,947.4686666666665,-3.5,15.355383885975932,27.01086211691046,31.026500713371355
1995-09-13,938.5,1313.0,1380.67,1381.0,244,945.9528571428572,954.484,947.1575555555555,7.330000000000041,11.609830194401384,25.54326155827368,30.973861336494096
1995-09-14,941.0,1313.33,1382.41,1382.0,245,942.6914285714286,955.5673333333333,946.9316666666667,2.5,8.555788349748486,24.178481303854053,30.943459247871726
1995-09-15,945.17,1322.67,1392.11,1392.0,246,942.12,956.634,946.7835555555556,4.169999999999959,8.176131929788752,22.91649542924315,30.919357861811193
1995-09-18,945.83,1317.67,1386.42,1386.0,247,941.1671428571428,956.9783333333332,946.5983333333334,0.6600000000000819,7.080006389557047,22.664213487090336,30.87404830903688
1995-09-19,940.67,1309.33,1378.65,1379.0,248,939.5728571428572,957.5283333333334,946.2521111111112,-5.160000000000082,5.31534481253745,22.03197567851673,30.762433368136982
1995-09-20,943.5,1320.33,1388.43,1388.0,249,940.8342857142858,958.4950000000001,945.9224444444445,2.830000000000041,4.996054633882615,20.673282733166022,30.629417904174137
1995-09-21,948.83,1337.33,1409.14,1409.0,250,943.3571428571429,959.2836666666666,945.613111111111,5.330000000000041,3.552997393211563,19.79058527184587,30.45548977816551
1995-09-22,941.5,1341.33,1411.7,1412.0,251,943.7857142857143,959.5669999999999,945.1872222222223,-7.330000000000041,3.008714327539182,19.45939187304859,30.2388577688299
1995-09-25,941.5,1331.0,1401.92,1402.0,252,943.8571428571429,960.178,944.7242222222221,0.0,2.9366291008855905,18.54337439068218,29.96855827935838
1995-09-26,934.33,1312.67,1386.14,1386.0,253,942.3085714285714,959.3723333333334,944.2631111111112,-7.169999999999959,4.5460438059583,19.134438835255494,29.803386341206675
1995-09-27,932.83,1315.0,1387.61,1388.0,254,940.4514285714286,958.6276666666666,943.7723333333334,-1.5,5.435977154019783,19.729092588553566,29.621366796602327
1995-09-28,934.17,1327.0,1399.9,1400.0,255,939.5228571428571,957.7056666666667,943.350111111111,1.3399999999999181,5.925537146636403,20.214620636340594,29.482539281062685
1995-09-29,934.5,1327.67,1400.31,1400.0,256,938.2371428571429,956.6613333333333,943.1926666666666,0.3300000000000409,5.895081888843247,20.58629854578025,29.491644819461694
1995-10-02,911.17,1304.67,1373.89,1374.0,257,932.8571428571429,954.2003333333333,942.6075555555555,-23.33000000000004,10.217001703508725,21.475535958679682,29.599787970357415
1995-10-03,917.83,1299.33,1372.8,1373.0,258,929.4757142857143,951.7223333333334,942.126,6.660000000000082,10.781159271528757,21.230793946743823,29.646913771584277
1995-10-04,920.5,1310.0,1381.55,1382.0,259,926.4757142857143,949.6,941.4445555555556,2.669999999999959,9.750045909536519,21.05698819214266,29.428087636390156
1995-10-05,917.67,1303.0,1375.45,1375.0,260,924.0957142857143,947.4613333333333,940.6519999999999,-2.830000000000041,9.544460622340187,20.928483269313116,29.091539879907483
1995-10-06,919.83,1298.33,1373.33,1373.0,261,922.2385714285714,945.1333333333333,939.9815555555555,2.160000000000082,8.797216280488247,19.93210239154467,28.86499053268358
1995-10-09,917.5,1300.67,1375.14,1375.0,262,919.8571428571429,942.8776666666668,939.4556666666666,-2.330000000000041,7.126742393466283,19.05472874304846,28.838330494852066
1995-10-10,911.83,1284.0,1358.34,1358.0,263,916.6185714285714,940.583,939.1167777777779,-5.669999999999959,3.6820756309928777,18.483105267912066,28.983018616981344
1995-10-11,915.5,1290.33,1362.39,1362.0,264,917.2371428571429,938.772,938.7834444444445,3.669999999999959,2.8934392124531345,18.177770129926316,29.081129143692777
1995-10-12,924.83,1308.67,1378.73,1379.0,265,918.2371428571429,937.2053333333333,938.5001111111112,9.330000000000041,4.093326741111111,17.231109743379676,29.091588246932584
1995-10-13,923.5,1302.67,1374.23,1374.0,266,918.6657142857142,935.3610000000001,938.2186666666668,-1.330000000000041,4.505984380583993,15.495938811671245,29.11304831981508
1995-10-16,929.17,1322.33,1389.96,1390.0,267,920.3085714285714,933.8276666666666,938.0520000000001,5.669999999999959,5.948096133975969,13.57817485153054,29.121530094693806
1995-10-17,938.5,1332.33,1401.67,1402.0,268,922.9757142857143,932.9833333333333,938.0797777777778,9.330000000000041,9.066261370491635,12.383166920799818,29.12074309837792
1995-10-18,930.33,1318.67,1386.46,1386.0,269,924.8085714285714,932.3553333333333,938.0167777777779,-8.169999999999959,9.071650765931317,12.005950172315169,29.13142435594627
1995-10-19,943.83,1339.67,1408.43,1408.0,270,929.38,932.0663333333333,937.7501111111112,13.5,9.494338663995736,11.601868304751786,28.96482079709311
1995-10-20,942.17,1345.0,1411.91,1412.0,271,933.1899999999999,931.7443333333334,937.3927777777778,-1.6600000000000819,8.268129574858296,11.160070659557716,28.70568796267934
1995-10-23,941.67,1350.33,1416.56,1417.0,272,935.5957142857143,931.9776666666666,937.028,-0.5,7.870624407974874,11.295702778678809,28.436177985568726
1995-10-24,946.17,1357.33,1423.23,1423.0,273,938.8342857142858,932.4776666666668,936.766888888889,4.5,6.630374190401665,11.58694886598164,28.240297792794166
1995-10-25,945.83,1352.0,1419.4,1419.0,274,941.2142857142857,932.722,936.4427777777778,-0.33999999999991815,5.472080217316384,11.793758548043117,27.96259504070954
1995-10-26,948.0,1345.0,1415.66,1416.0,275,942.5714285714286,932.9553333333333,936.1483333333334,2.169999999999959,5.851604989433651,12.030060261068627,27.695599100769403
1995-10-27,956.5,1365.0,1435.34,1435.0,276,946.3100000000001,933.333,936.0094444444445,8.5,5.029277615455206,12.591489230204987,27.560013142358414
1995-10-30,950.83,1358.33,1426.14,1426.0,277,947.3100000000001,933.4996666666667,935.7761111111112,-5.669999999999959,5.148491688509619,12.794070685771954,27.341365035600628
1995-10-31,945.83,1349.67,1420.15,1420.0,278,947.8328571428572,933.6716666666666,935.5556666666668,-5.0,4.706359931997326,12.927776853260651,27.177120667075567
1995-11-01,940.0,1337.67,1407.42,1407.0,279,947.5942857142857,933.555,935.2612222222223,-5.830000000000041,5.0969496012891105,12.851591005754734,26.980940331760017
1995-11-02,947.17,1355.67,1423.4,1423.0,280,947.7371428571429,933.4996666666667,935.0723333333334,7.169999999999959,5.0642857814480084,12.78696682464603,26.835395461042463
1995-11-03,944.17,1349.0,1417.11,1417.0,281,947.5,933.5886666666667,934.9390000000001,-3.0,5.205375426741026,12.853688785799367,26.759095484032567
1995-11-06,945.33,1351.0,1419.03,1419.0,282,947.1185714285714,933.7163333333334,934.7815555555557,1.1600000000000819,5.26016612085906,12.953608067017802,26.654442297340395
1995-11-07,961.5,1385.0,1448.14,1448.0,283,947.8328571428572,934.622,934.8296666666666,16.16999999999996,6.84664081693909,13.912325817599966,26.699177635359312
1995-11-08,963.67,1391.0,1453.67,1454.0,284,949.6671428571428,935.65,934.927888888889,2.169999999999959,9.124499464418653,14.881025873049525,26.789689635641714
1995-11-09,967.0,1402.67,1461.66,1462.0,285,952.6914285714286,936.7443333333333,935.2297777777778,3.330000000000041,10.963721127079392,15.938035331551133,26.997830165735625
1995-11-10,964.17,1389.67,1451.15,1451.0,286,956.1442857142857,937.7333333333333,935.640888888889,-2.830000000000041,10.070160305149809,16.696473576325783,27.154972960847278
1995-11-13,954.67,1363.0,1422.44,1422.0,287,957.2157142857143,939.1833333333333,936.2094444444446,-9.5,9.327814780076578,16.191270175157527,27.009759965533437
1995-11-14,958.5,1372.0,1432.12,1432.0,288,959.2628571428571,940.539,936.7280000000001,3.830000000000041,7.350418841320809,16.043683331064447,26.984436929542785
1995-11-15,983.83,1399.33,1463.02,1463.0,289,964.7628571428571,942.65,937.6872222222223,25.33000000000004,9.325966820809862,17.423184118509344,27.108433574238806
1995-11-16,992.67,1402.67,1469.83,1470.0,290,969.2157142857143,945.15,938.7002222222222,8.839999999999918,13.85164714290033,19.022629899037444,27.442363255988685
1995-11-17,989.33,1397.33,1462.43,1462.0,291,972.8814285714286,947.4666666666667,939.5853333333334,-3.339999999999918,15.443316168676517,20.037649620121194,27.778118953310187
1995-11-20,988.0,1395.33,1459.24,1459.0,292,975.8814285714286,949.8166666666667,940.5872222222223,-1.330000000000041,16.134621603424918,20.530036587856923,27.881099515169122
1995-11-21,972.33,1377.67,1443.63,1444.0,293,977.0471428571428,951.8333333333334,941.3927777777778,-15.669999999999959,15.426702730747389,19.62128037815207,27.737272251836835
1995-11-22,979.83,1394.33,1458.86,1459.0,294,980.6414285714285,953.9776666666668,942.2520000000001,7.5,11.863631299860902,19.01959238174445,27.716671744353686
1995-11-23,973.33,1371.67,1443.99,1444.0,295,982.76,955.5943333333332,943.1112222222223,-6.5,7.919071915318818,18.511059077233153,27.464213152889545
1995-11-24,972.5,1371.67,1442.24,1442.0,296,981.1414285714285,957.2276666666666,943.840888888889,-0.8300000000000409,8.775481807420736,17.726701014302456,27.36163214809611
1995-11-27,954.5,1349.0,1412.64,1413.0,297,975.6885714285714,958.072,944.4483333333334,-18.0,11.767020903881013,16.92953192012054,26.977746270217082
1995-11-28,951.33,1338.33,1403.24,1403.0,298,970.2600000000001,958.4996666666667,945.1575555555555,-3.169999999999959,13.113240128460156,16.576434141590052,26.294158718650536
1995-11-29,964.33,1348.67,1413.01,1413.0,299,966.8785714285715,959.6329999999999,946.037111111111,13.0,10.584275173689116,15.72445517941888,25.57924849088204
